Fecha;COLCAP
29/09/2017;1487,52
2/10/2017;1487,54
3/10/2017;1487,92
4/10/2017;1484,12
5/10/2017;1486,71
6/10/2017;1491,47
9/10/2017;1484,05
10/10/2017;1486,06
11/10/2017;1483,7
12/10/2017;1484,69
13/10/2017;1486,35
17/10/2017;1480,99
18/10/2017;1478,76
19/10/2017;1469,15
20/10/2017;1464,99
23/10/2017;1460,36
24/10/2017;1460,35
25/10/2017;1469,71
26/10/2017;1471,17
27/10/2017;1445,07
30/10/2017;1437,16
31/10/2017;1424,58
1/11/2017;1439,81
2/11/2017;1425,88
3/11/2017;1418,58
7/11/2017;1435,12
8/11/2017;1434,78
9/11/2017;1440,38
10/11/2017;1434,36
14/11/2017;1425,18
15/11/2017;1430,64
16/11/2017;1436,59
17/11/2017;1443,55
20/11/2017;1446,28
21/11/2017;1448,48
22/11/2017;1451,49
23/11/2017;1450,92
24/11/2017;1449,66
27/11/2017;1446,35
28/11/2017;1446,91
29/11/2017;1449,52
30/11/2017;1445,23
1/12/2017;1449,85
4/12/2017;1446,11
5/12/2017;1447,47
6/12/2017;1446,21
7/12/2017;1449,35
11/12/2017;1470,12
12/12/2017;1470,1
13/12/2017;1472,75
14/12/2017;1475,39
15/12/2017;1465,02
18/12/2017;1474,59
19/12/2017;1475,94
20/12/2017;1481,49
21/12/2017;1488,32
22/12/2017;1493,93
26/12/2017;1493,5
27/12/2017;1505
28/12/2017;1513,65
2/01/2018;1516,68
3/01/2018;1515,84
4/01/2018;1531,68
5/01/2018;1545,57
9/01/2018;1547,31
10/01/2018;1537,7
11/01/2018;1523,33
12/01/2018;1521,41
15/01/2018;1513,76
16/01/2018;1539,1
17/01/2018;1543,54
18/01/2018;1548,07
19/01/2018;1551,04
22/01/2018;1557,86
23/01/2018;1570,34
24/01/2018;1589,6
25/01/2018;1588,97
26/01/2018;1592,82
29/01/2018;1598,4
30/01/2018;1582,98
31/01/2018;1558,18
1/02/2018;1580,97
2/02/2018;1567,74
5/02/2018;1523,07
6/02/2018;1526,83
7/02/2018;1526,87
8/02/2018;1504,77
9/02/2018;1500,99
12/02/2018;1509,48
13/02/2018;1504,98
14/02/2018;1518,78
15/02/2018;1514,36
16/02/2018;1520,71
19/02/2018;1515,7
20/02/2018;1517,39
21/02/2018;1525,24
22/02/2018;1532,2
23/02/2018;1532,6
26/02/2018;1524,9
27/02/2018;1516,53
28/02/2018;1478,33
1/03/2018;1466,28
2/03/2018;1456,38
5/03/2018;1469,83
6/03/2018;1475,53
7/03/2018;1473,76
8/03/2018;1474,31
9/03/2018;1482,1
12/03/2018;1478,88
13/03/2018;1467,6
14/03/2018;1463,78
15/03/2018;1467,22
16/03/2018;1475,75
20/03/2018;1476,89
21/03/2018;1486,03
22/03/2018;1468,44
23/03/2018;1459,06
26/03/2018;1469,04
27/03/2018;1450
28/03/2018;1455,52
2/04/2018;1470,88
3/04/2018;1492,84
4/04/2018;1497,59
5/04/2018;1514,84
6/04/2018;1520,76
9/04/2018;1531,72
10/04/2018;1548,01
11/04/2018;1560,08
12/04/2018;1555,87
13/04/2018;1538,44
16/04/2018;1530
17/04/2018;1552,16
18/04/2018;1562,16
19/04/2018;1572,45
20/04/2018;1561,45
23/04/2018;1576,65
24/04/2018;1562,55
25/04/2018;1558,05
26/04/2018;1553,34
27/04/2018;1566,45
30/04/2018;1565,56
2/05/2018;1565,67
3/05/2018;1553,03
4/05/2018;1547,04
7/05/2018;1544,26
8/05/2018;1546,45
9/05/2018;1558,46
10/05/2018;1552,64
11/05/2018;1550,08
15/05/2018;1571,47
16/05/2018;1547,37
17/05/2018;1525,54
18/05/2018;1520,52
21/05/2018;1516,71
22/05/2018;1524,84
23/05/2018;1523,17
24/05/2018;1528,32
25/05/2018;1526,36
28/05/2018;1524,44
29/05/2018;1539,19
30/05/2018;1546,03
31/05/2018;1546,71
1/06/2018;1564,47
5/06/2018;1559,67
6/06/2018;1554,59
7/06/2018;1549,53
8/06/2018;1547,96
12/06/2018;1550,56
13/06/2018;1553,18
14/06/2018;1550,94
15/06/2018;1541,23
18/06/2018;1555,54
19/06/2018;1537,5
20/06/2018;1532,26
21/06/2018;1534,39
22/06/2018;1522,79
25/06/2018;1522,66
26/06/2018;1543,8
27/06/2018;1550,35
28/06/2018;1555,61
29/06/2018;1577,01
3/07/2018;1561,27
4/07/2018;1570,9
5/07/2018;1566,95
6/07/2018;1557,59
9/07/2018;1555,39
10/07/2018;1561,16
11/07/2018;1554,15
12/07/2018;1545,52
13/07/2018;1546,75
16/07/2018;1551,33
17/07/2018;1549,97
18/07/2018;1552,15
19/07/2018;1547,34
23/07/2018;1549,19
24/07/2018;1545,03
25/07/2018;1527,4
26/07/2018;1537,36
27/07/2018;1536,13
30/07/2018;1548,13
31/07/2018;1526,6
1/08/2018;1540,41
2/08/2018;1529,17
3/08/2018;1531,96
6/08/2018;1528,09
8/08/2018;1541,73
9/08/2018;1532,11
10/08/2018;1524,96
13/08/2018;1520,03
14/08/2018;1523,72
15/08/2018;1520,61
16/08/2018;1525,29
17/08/2018;1528,58
21/08/2018;1533,2
22/08/2018;1536,09
23/08/2018;1534,56
24/08/2018;1538,7
27/08/2018;1544,32
28/08/2018;1548,27
29/08/2018;1543,68
30/08/2018;1540,61
31/08/2018;1542,77
3/09/2018;1536,16
4/09/2018;1530,34
5/09/2018;1508,94
6/09/2018;1485,16
7/09/2018;1475,9
10/09/2018;1471,81
11/09/2018;1480,57
12/09/2018;1510,38
13/09/2018;1501,31
14/09/2018;1498,21
17/09/2018;1495,4
18/09/2018;1509,65
19/09/2018;1505,63
20/09/2018;1485,86
21/09/2018;1482,99
24/09/2018;1492,33
25/09/2018;1488,6
26/09/2018;1487,07
27/09/2018;1498,14
28/09/2018;1506,07
1/10/2018;1512,97
2/10/2018;1511,94
3/10/2018;1524,86
4/10/2018;1517,36
5/10/2018;1494,99
8/10/2018;1485,16
9/10/2018;1497,55
10/10/2018;1479,75
11/10/2018;1459,97
12/10/2018;1462,71
16/10/2018;1479,01
17/10/2018;1476,33
18/10/2018;1461,26
19/10/2018;1452,38
22/10/2018;1440,38
23/10/2018;1433,9
24/10/2018;1411,99
25/10/2018;1395,49
26/10/2018;1397,17
29/10/2018;1392,46
30/10/2018;1394,92
31/10/2018;1392,18
1/11/2018;1383,02
2/11/2018;1390,97
6/11/2018;1401,69
7/11/2018;1423,2
8/11/2018;1424,96
9/11/2018;1419,91
13/11/2018;1387,37
14/11/2018;1401,51
15/11/2018;1426,96
16/11/2018;1436,9
19/11/2018;1423,09
20/11/2018;1389,24
21/11/2018;1390,19
22/11/2018;1388,3
23/11/2018;1370,91
26/11/2018;1393,78
27/11/2018;1383,27
28/11/2018;1385,13
29/11/2018;1386,8
30/11/2018;1379,24
3/12/2018;1405,61
4/12/2018;1399,71
5/12/2018;1408,41
6/12/2018;1390
7/12/2018;1382,45
10/12/2018;1377,03
11/12/2018;1373,35
12/12/2018;1374,29
13/12/2018;1365,35
14/12/2018;1359,31
17/12/2018;1335,64
18/12/2018;1336,14
19/12/2018;1332,35
20/12/2018;1298,37
21/12/2018;1301,86
24/12/2018;1301,6
26/12/2018;1329,15
27/12/2018;1324,99
28/12/2018;1325,93
2/01/2019;1332,8
3/01/2019;1348,53
4/01/2019;1356,75
8/01/2019;1368,24
9/01/2019;1377,61
10/01/2019;1384,07
11/01/2019;1388,38
14/01/2019;1393,2
15/01/2019;1393,09
16/01/2019;1391,34
17/01/2019;1391,42
18/01/2019;1392,95
21/01/2019;1398,94
22/01/2019;1403,94
23/01/2019;1406,52
24/01/2019;1416,76
25/01/2019;1425,47
28/01/2019;1430,18
29/01/2019;1437,45
30/01/2019;1449,65
31/01/2019;1447,01
1/02/2019;1462,03
4/02/2019;1474,94
5/02/2019;1493,39
6/02/2019;1488,9
7/02/2019;1472,11
8/02/2019;1468,77
11/02/2019;1468,42
12/02/2019;1473,73
13/02/2019;1472,57
14/02/2019;1476,79
15/02/2019;1488,84
18/02/2019;1482,69
19/02/2019;1477,76
20/02/2019;1478,64
21/02/2019;1478,49
22/02/2019;1491,74
25/02/2019;1509,88
26/02/2019;1519,95
27/02/2019;1516,64
28/02/2019;1508,27
1/03/2019;1515,35
4/03/2019;1517
5/03/2019;1518,21
6/03/2019;1532,06
7/03/2019;1517,84
8/03/2019;1503,01
11/03/2019;1525,79
12/03/2019;1533,35
13/03/2019;1560,4
14/03/2019;1575,11
15/03/2019;1579,72
18/03/2019;1606,37
19/03/2019;1613,71
20/03/2019;1628,22
21/03/2019;1631,3
22/03/2019;1597,19
26/03/2019;1607,03
27/03/2019;1572,68
28/03/2019;1569,91
29/03/2019;1587,74
1/04/2019;1581,9
2/04/2019;1579,51
3/04/2019;1590,64
4/04/2019;1590,15
5/04/2019;1599,83
8/04/2019;1616,35
9/04/2019;1621,4
10/04/2019;1625,21
11/04/2019;1611,6
12/04/2019;1604,97
15/04/2019;1572,75
16/04/2019;1581,43
17/04/2019;1574,31
22/04/2019;1591,18
23/04/2019;1595,02
24/04/2019;1600,17
25/04/2019;1599,81
26/04/2019;1597,75
29/04/2019;1590,38
30/04/2019;1573,64
2/05/2019;1562,02
3/05/2019;1555,38
6/05/2019;1549,16
7/05/2019;1535,26
8/05/2019;1539,31
9/05/2019;1542,57
10/05/2019;1550,38
13/05/2019;1515,81
14/05/2019;1509,11
15/05/2019;1501,55
16/05/2019;1503,06
17/05/2019;1500,05
20/05/2019;1482,74
21/05/2019;1493,41
22/05/2019;1489,43
23/05/2019;1472,15
24/05/2019;1489,41
27/05/2019;1480,01
28/05/2019;1463,38
29/05/2019;1481,72
30/05/2019;1487,06
31/05/2019;1487
4/06/2019;1497,35
5/06/2019;1483,42
6/06/2019;1489,99
7/06/2019;1509,82
10/06/2019;1499,16
11/06/2019;1519,97
12/06/2019;1513,16
13/06/2019;1521,69
14/06/2019;1526,36
17/06/2019;1518,29
18/06/2019;1537,81
19/06/2019;1546,24
20/06/2019;1554,67
21/06/2019;1560,19
25/06/2019;1557,86
26/06/2019;1549,72
27/06/2019;1547,69
28/06/2019;1548,98
2/07/2019;1543,76
3/07/2019;1563,72
4/07/2019;1565,96
5/07/2019;1579,19
8/07/2019;1581,08
9/07/2019;1588,9
10/07/2019;1600,91
11/07/2019;1600,5
12/07/2019;1605,15
15/07/2019;1605,01
16/07/2019;1619,62
17/07/2019;1607,23
18/07/2019;1586,96
19/07/2019;1600,39
22/07/2019;1594,44
23/07/2019;1602,15
24/07/2019;1592,71
25/07/2019;1595,47
26/07/2019;1580,56
29/07/2019;1585,26
30/07/2019;1568,06
31/07/2019;1562,13
1/08/2019;1537,58
2/08/2019;1543,38
5/08/2019;1503
6/08/2019;1512,83
8/08/2019;1545,44
9/08/2019;1537,8
12/08/2019;1531,2
13/08/2019;1554,59
14/08/2019;1515,8
15/08/2019;1524,19
16/08/2019;1542,81
20/08/2019;1548,46
21/08/2019;1541,56
22/08/2019;1526,96
23/08/2019;1505,29
26/08/2019;1519,08
27/08/2019;1531,51
28/08/2019;1536,69
29/08/2019;1542,36
30/08/2019;1559,52
2/09/2019;1560,81
3/09/2019;1561,49
4/09/2019;1565,89
5/09/2019;1567,35
6/09/2019;1567,53
9/09/2019;1576,75
10/09/2019;1572,81
11/09/2019;1585,72
12/09/2019;1587,66
13/09/2019;1580,6
16/09/2019;1600,63
17/09/2019;1597,94
18/09/2019;1597,36
19/09/2019;1594,1
20/09/2019;1594,22
23/09/2019;1597,15
24/09/2019;1591,09
25/09/2019;1596,35
26/09/2019;1601,43
27/09/2019;1584,99
30/09/2019;1577,96
1/10/2019;1582,42
2/10/2019;1574,83
3/10/2019;1588,62
4/10/2019;1593,05
7/10/2019;1596,94
8/10/2019;1589,89
9/10/2019;1589,31
10/10/2019;1583,44
11/10/2019;1590,86
15/10/2019;1578,89
16/10/2019;1579,51
17/10/2019;1578,63
18/10/2019;1578,61
21/10/2019;1597,56
22/10/2019;1613,42
23/10/2019;1613,32
24/10/2019;1616,05
25/10/2019;1628,55
28/10/2019;1622
29/10/2019;1633,28
30/10/2019;1633,92
31/10/2019;1633,15
1/11/2019;1645,88
5/11/2019;1665,69
6/11/2019;1657,15
7/11/2019;1655,73
8/11/2019;1636,23
12/11/2019;1632,02
13/11/2019;1624,26
14/11/2019;1613,9
15/11/2019;1627,25
18/11/2019;1622,74
19/11/2019;1607,58
20/11/2019;1600,49
21/11/2019;1599,69
22/11/2019;1613,84
25/11/2019;1600,81
26/11/2019;1596,66
27/11/2019;1587,33
28/11/2019;1603,54
29/11/2019;1611,92
2/12/2019;1598,33
3/12/2019;1589,9
4/12/2019;1612,12
5/12/2019;1614,74
6/12/2019;1611,67
9/12/2019;1605,35
10/12/2019;1602,94
11/12/2019;1605,32
12/12/2019;1618,56
13/12/2019;1630,8
16/12/2019;1632
17/12/2019;1625,01
18/12/2019;1635,73
19/12/2019;1646,72
20/12/2019;1642,86
23/12/2019;1665,04
24/12/2019;1666,62
26/12/2019;1659,89
27/12/2019;1661,21
30/12/2019;1662,42
2/01/2020;1658,77
3/01/2020;1676,49
7/01/2020;1663,83
8/01/2020;1656,96
9/01/2020;1653,54
10/01/2020;1654,93
13/01/2020;1651,93
14/01/2020;1653,18
15/01/2020;1648,78
16/01/2020;1647,8
17/01/2020;1656,04
20/01/2020;1656,37
21/01/2020;1653,48
22/01/2020;1650,36
23/01/2020;1648,18
24/01/2020;1647,91
27/01/2020;1623,97
28/01/2020;1624,66
29/01/2020;1633,81
30/01/2020;1638,15
31/01/2020;1623,83
3/02/2020;1625,18
4/02/2020;1643,92
5/02/2020;1656,3
6/02/2020;1653,96
7/02/2020;1654,7
10/02/2020;1643,17
11/02/2020;1645,22
12/02/2020;1659,54
13/02/2020;1663,07
14/02/2020;1664,4
17/02/2020;1665,39
18/02/2020;1665,36
19/02/2020;1676,29
20/02/2020;1669,6
21/02/2020;1631,45
24/02/2020;1622,66
25/02/2020;1612,48
26/02/2020;1589,74
27/02/2020;1556,69
28/02/2020;1549,61
2/03/2020;1536,48
3/03/2020;1512,61
4/03/2020;1544,53
5/03/2020;1546,66
6/03/2020;1502,84
9/03/2020;1344,6
10/03/2020;1360,21
11/03/2020;1295,46
12/03/2020;1174,31
13/03/2020;1174,31
16/03/2020;997,78
17/03/2020;1000,5
18/03/2020;894,03
19/03/2020;899,75
20/03/2020;919,59
24/03/2020;923,53
25/03/2020;1046,18
26/03/2020;1167,04
27/03/2020;1147,54
30/03/2020;1129,18
31/03/2020;1123,85
1/04/2020;1063,03
2/04/2020;1114,43
3/04/2020;1127,55
6/04/2020;1160,12
7/04/2020;1163,43
8/04/2020;1187,13
13/04/2020;1193,98
14/04/2020;1211,06
15/04/2020;1204,01
16/04/2020;1202,54
17/04/2020;1192,08
